time,flux
0.08669860825918321,-9.328746298048737e-07
0.08715491672370522,-1.2492898693141735e-06
0.08761122518822724,-1.5668512116501936e-06
0.08806753365274926,-1.8845595424244242e-06
0.08852384211727127,-2.186690074092879e-06
0.08898015058179329,-2.473046142480076e-06
0.08943645904631531,-2.743507623980928e-06
0.08989276751083733,-2.998027899056584e-06
0.09034907597535934,-3.2366303681066187e-06
0.09080538443988136,-3.4594045751840247e-06
0.09126169290440338,-3.666501998466343e-06
0.0917180013689254,-3.858131568818152e-06
0.0921743098334474,-4.034554979168046e-06
0.09263061829796942,-4.196081847785518e-06
0.09308692676249145,-4.34306479790524e-06
0.09354323522701347,-4.475894514549359e-06
0.09399954369153547,-4.594994836898875e-06
0.0944558521560575,-4.700817941232986e-06
0.09491216062057951,-4.793839665372351e-06
0.09536846908510152,-4.874555020821235e-06
0.09582477754962354,-4.943473933505454e-06
0.09628108601414556,-5.001117248255858e-06
0.09673739447866758,1.0317868109661379e-05
0.09719370294318959,1.0478086333057918e-05
0.09765001140771161,1.0603380558944519e-05
0.09810631987223363,1.0691226780337581e-05
0.09856262833675565,1.073931287310972e-05
0.09901893680127766,1.0745476651768133e-05
0.09947524526579968,9.966586696479341e-06
0.0999315537303217,9.17786353241649e-06
0.10038786219484372,8.383134188099225e-06
0.10084417065936573,7.586073866839396e-06
0.10130047912388775,6.790183565558347e-06
0.10175678758840977,5.998770466926945e-06
0.10221309605293177,5.214931277172519e-06
0.1026694045174538,4.441538630647077e-06
0.10312571298197581,3.6812306305513193e-06
0.10358202144649784,2.936403543930204e-06
0.10403832991101984,2.209207619042757e-06
0.10449463837554186,1.501545945262527e-06
0.10495094684006388,8.150762305324115e-07
0.1054072553045859,1.5121532976219195e-07
0.10586356376910791,-4.888536799751262e-07
0.10631987223362993,-1.1041721144992512e-06
0.10677618069815195,-1.6939942527324007e-06
0.10723248916267397,-2.2577741494231492e-06
0.10768879762719598,-2.7951509945778766e-06
0.108145106091718,-3.3059333348688533e-06
0.10860141455624002,-3.482764854859057e-06
0.10905772302076204,-3.6291221846556845e-06
0.10951403148528405,-3.7461128289440554e-06
0.10997033994980607,-3.831367855024713e-06
0.11042664841432809,-3.5730886752931914e-06
0.1108829568788501,-3.255380344518961e-06
0.11133926534337212,-2.9532498128505064e-06
0.11179557380789414,-2.666893744463309e-06
0.11225188227241616,-2.396432262962457e-06
0.11270819073693816,-2.1419119878868013e-06
0.11316449920146018,-1.9033095188367666e-06
0.1136208076659822,-1.6805353117593599e-06
0.11407711613050422,-1.4734378884770417e-06
0.11453342459502623,-1.2818083181252324e-06
0.11498973305954825,-1.1053849077753384e-06
0.11544604152407027,-9.438580391578666e-07
0.1159023499885923,-7.968750890381438e-07
0.1163586584531143,-6.640453723940255e-07
0.11681496691763632,-5.449450500445096e-07
0.11727127538215834,-4.3912194571039805e-07
0.11772758384668035,-3.461002215710329e-07
0.11818389231120237,-2.6538486612215023e-07
0.11864020077572439,-1.9646595343793056e-07
0.11909650924024641,-1.3882263868752585e-07
0.11955281770476842,-9.192686084021572e-08
0.12000912616929044,-5.524672979872509e-08
0.12046543463381246,-2.8249581611344366e-08
0.12092174309833448,-1.0404691815977219e-08
0.12137805156285648,-1.1856432520881003e-09
0.1218343600273785,1.869560533267851e-21
0.12229066849190053,1.869560533267851e-21
0.12274697695642255,1.869560533267851e-21
0.12320328542094455,1.869560533267851e-21
0.12365959388546657,1.869560533267851e-21
0.1241159023499886,1.869560533267851e-21
0.1245722108145106,1.869560533267851e-21
0.12502851927903263,1.869560533267851e-21
0.12548482774355463,1.869560533267851e-21
0.12594113620807665,1.869560533267851e-21
0.12639744467259867,1.869560533267851e-21
0.1268537531371207,1.869560533267851e-21
0.1273100616016427,1.869560533267851e-21
0.12776637006616473,1.869560533267851e-21
0.12822267853068675,1.869560533267851e-21
0.12867898699520877,1.869560533267851e-21
0.12913529545973076,1.869560533267851e-21
0.12959160392425279,1.869560533267851e-21
0.1300479123887748,1.869560533267851e-21
0.13050422085329683,1.869560533267851e-21
0.13096052931781885,1.869560533267851e-21
0.13141683778234087,1.869560533267851e-21
0.1318731462468629,1.869560533267851e-21
0.13232945471138488,1.869560533267851e-21
0.1327857631759069,1.869560533267851e-21
0.13324207164042892,1.869560533267851e-21
0.13369838010495094,1.869560533267851e-21
0.13415468856947296,1.869560533267851e-21
0.13461099703399498,1.869560533267851e-21
0.135067305498517,1.869560533267851e-21
0.13552361396303902,1.869560533267851e-21
0.13597992242756102,1.869560533267851e-21
0.13643623089208304,1.869560533267851e-21
0.13689253935660506,1.869560533267851e-21
0.13734884782112708,1.869560533267851e-21
0.1378051562856491,1.869560533267851e-21
0.13826146475017112,1.869560533267851e-21
0.13871777321469314,1.869560533267851e-21
0.13917408167921513,1.869560533267851e-21
0.13963039014373715,1.869560533267851e-21
0.14008669860825917,1.869560533267851e-21
0.1405430070727812,1.869560533267851e-21
0.14099931553730322,1.869560533267851e-21
0.14145562400182524,1.869560533267851e-21
0.14191193246634726,1.869560533267851e-21
0.14236824093086928,1.869560533267851e-21
0.14282454939539127,1.869560533267851e-21
0.1432808578599133,1.869560533267851e-21
0.1437371663244353,1.869560533267851e-21
0.14419347478895733,1.869560533267851e-21
0.14464978325347935,1.869560533267851e-21
0.14510609171800137,1.869560533267851e-21
0.1455624001825234,1.869560533267851e-21
0.14601870864704541,1.869560533267851e-21
0.1464750171115674,1.869560533267851e-21
0.14693132557608943,1.869560533267851e-21
0.14738763404061145,1.869560533267851e-21
0.14784394250513347,1.869560533267851e-21
0.1483002509696555,1.869560533267851e-21
0.1487565594341775,1.869560533267851e-21
0.14921286789869953,1.869560533267851e-21
0.14966917636322152,1.869560533267851e-21
0.15012548482774354,1.869560533267851e-21
0.15058179329226556,1.869560533267851e-21
0.15103810175678758,1.869560533267851e-21
0.1514944102213096,1.869560533267851e-21
0.15195071868583163,1.869560533267851e-21
0.15240702715035365,1.869560533267851e-21
0.15286333561487567,1.869560533267851e-21
0.15331964407939766,1.869560533267851e-21
0.15377595254391968,1.869560533267851e-21
0.1542322610084417,1.869560533267851e-21
0.15468856947296372,1.869560533267851e-21
0.15514487793748574,1.869560533267851e-21
0.15560118640200776,1.869560533267851e-21
0.15605749486652978,1.869560533267851e-21
0.15651380333105178,1.869560533267851e-21
0.1569701117955738,1.869560533267851e-21
0.15742642026009582,1.869560533267851e-21
0.15788272872461784,1.869560533267851e-21
0.15833903718913986,1.869560533267851e-21
0.15879534565366188,1.869560533267851e-21
0.1592516541181839,1.869560533267851e-21
0.15970796258270592,1.869560533267851e-21
0.1601642710472279,1.869560533267851e-21
0.16062057951174993,1.869560533267851e-21
0.16107688797627195,1.869560533267851e-21
0.16153319644079397,1.869560533267851e-21
0.161989504905316,1.869560533267851e-21
0.16244581336983802,1.869560533267851e-21
0.16290212183436004,1.869560533267851e-21
0.16335843029888203,1.869560533267851e-21
0.16381473876340405,1.869560533267851e-21
0.16427104722792607,1.869560533267851e-21
0.1647273556924481,1.869560533267851e-21
0.1651836641569701,1.869560533267851e-21
0.16563997262149213,1.869560533267851e-21
0.16609628108601415,1.869560533267851e-21
0.16655258955053617,1.869560533267851e-21
0.16700889801505817,1.869560533267851e-21
0.1674652064795802,1.869560533267851e-21
0.1679215149441022,1.869560533267851e-21
0.16837782340862423,1.869560533267851e-21
0.16883413187314625,1.869560533267851e-21
0.16929044033766827,1.869560533267851e-21
0.1697467488021903,1.869560533267851e-21
0.17020305726671228,1.869560533267851e-21
0.1706593657312343,1.869560533267851e-21
0.17111567419575632,1.869560533267851e-21
0.17157198266027834,1.869560533267851e-21
0.17202829112480036,1.869560533267851e-21
0.17248459958932238,1.869560533267851e-21
0.1729409080538444,1.869560533267851e-21
0.17339721651836643,1.869560533267851e-21
0.17385352498288842,1.869560533267851e-21
0.17430983344741044,1.869560533267851e-21
0.17476614191193246,1.869560533267851e-21
0.17522245037645448,1.869560533267851e-21
0.1756787588409765,1.869560533267851e-21
0.17613506730549852,1.869560533267851e-21
0.17659137577002054,1.869560533267851e-21
0.17704768423454254,1.869560533267851e-21
0.17750399269906456,1.869560533267851e-21
0.17796030116358658,1.869560533267851e-21
0.1784166096281086,1.869560533267851e-21
0.17887291809263062,1.869560533267851e-21
0.17932922655715264,1.869560533267851e-21
0.17978553502167466,1.869560533267851e-21
0.18024184348619668,1.869560533267851e-21
0.18069815195071867,1.869560533267851e-21
0.1811544604152407,1.869560533267851e-21
0.1816107688797627,1.869560533267851e-21
0.18206707734428473,1.869560533267851e-21
0.18252338580880675,1.869560533267851e-21
0.18297969427332877,1.869560533267851e-21
0.1834360027378508,1.869560533267851e-21
0.1838923112023728,-2.1247763874236145e-09
0.1843486196668948,-1.6591471432844967e-08
0.18480492813141683,-4.2814746423593906e-08
0.18526123659593885,-8.020674471855165e-08
0.18571754506046087,-1.2818994065775216e-07
0.1861738535249829,-1.861944502719601e-07
0.1866301619895049,-2.536552748581197e-07
0.18708647045402693,-2.536552748581197e-07
0.18754277891854892,-2.536552748581197e-07
0.18799908738307095,-2.536552748581197e-07
0.18845539584759297,-2.536552748581197e-07
0.188911704312115,-2.536552748581197e-07
0.189368012776637,-2.536552748581197e-07
0.18982432124115903,-2.536552748581197e-07
0.19028062970568105,-2.536552748581197e-07
0.19073693817020304,-2.536552748581197e-07
0.19119324663472506,-2.536552748581197e-07
0.19164955509924708,-2.536552748581197e-07
0.1921058635637691,-2.536552748581197e-07
0.19256217202829112,-2.536552748581197e-07
0.19301848049281314,-2.536552748581197e-07
0.19347478895733516,-2.536552748581197e-07
0.19393109742185718,-2.536552748581197e-07
0.19438740588637918,-2.536552748581197e-07
0.1948437143509012,-1.4741645548684546e-07
0.19530002281542322,4.69679477412948e-07
0.19575633127994524,1.0575084746793273e-06
0.19621263974446726,1.6159446398897676e-06
0.19666894820898928,2.1455045221019054e-06
0.1971252566735113,2.6465702058522757e-06
0.1975815651380333,3.1193859544498586e-06
0.19803787360255531,-2.536552748581197e-07
0.19849418206707733,-2.536552748581197e-07
0.19895049053159936,-2.536552748581197e-07
0.19940679899612138,-2.536552748581197e-07
0.1998631074606434,-2.536552748581197e-07
0.20031941592516542,-2.536552748581197e-07
0.20077572438968744,-2.536552748581197e-07
0.20123203285420943,-2.536552748581197e-07
0.20168834131873145,-2.536552748581197e-07
0.20214464978325347,-2.536552748581197e-07
0.2026009582477755,-2.536552748581197e-07
0.2030572667122975,-2.536552748581197e-07
0.20351357517681953,-2.536552748581197e-07
0.20396988364134155,-2.536552748581197e-07
0.20442619210586355,-2.536552748581197e-07
0.20488250057038557,-2.536552748581197e-07
0.2053388090349076,-2.536552748581197e-07
0.2057951174994296,-2.536552748581197e-07
0.20625142596395163,-2.536552748581197e-07
0.20670773442847365,-2.515304984706942e-07
0.20716404289299567,-2.370638034252728e-07
0.2076203513575177,-2.108405284345239e-07
0.20807665982203968,-1.7344853013956614e-07
0.2085329682865617,-1.2546533420036563e-07
0.20898927675108372,-6.746082458615773e-08
0.20944558521560575,1.8380614955418317e-21
0.20990189368012777,1.8380614955418317e-21
0.2103582021446498,1.8380614955418317e-21
0.2108145106091718,1.8380614955418317e-21
0.21127081907369383,1.8380614955418317e-21
0.21172712753821582,1.8380614955418317e-21
0.21218343600273784,1.8380614955418317e-21
0.21263974446725986,1.8380614955418317e-21
0.21309605293178188,1.8380614955418317e-21
0.2135523613963039,1.8380614955418317e-21
0.21400866986082592,1.8380614955418317e-21
0.21446497832534794,1.8380614955418317e-21
0.21492128678986994,1.8380614955418317e-21
0.21537759525439196,1.8380614955418317e-21
0.21583390371891398,1.8380614955418317e-21
0.216290212183436,1.8380614955418317e-21
0.21674652064795802,1.8380614955418317e-21
0.21720282911248004,1.8380614955418317e-21
0.21765913757700206,1.8380614955418317e-21
0.21811544604152408,1.8380614955418317e-21
0.21857175450604607,1.8380614955418317e-21
0.2190280629705681,1.8380614955418317e-21
0.21948437143509011,1.8380614955418317e-21
0.21994067989961213,1.8380614955418317e-21
0.22039698836413416,1.8380614955418317e-21
0.22085329682865618,1.8380614955418317e-21
0.2213096052931782,1.8380614955418317e-21
0.2217659137577002,1.8380614955418317e-21
0.2222222222222222,1.8380614955418317e-21
0.22267853068674423,1.8380614955418317e-21
0.22313483915126625,1.8380614955418317e-21
0.22359114761578827,1.8380614955418317e-21
0.2240474560803103,1.8380614955418317e-21
0.2245037645448323,1.8380614955418317e-21
0.22496007300935433,1.8380614955418317e-21
0.22541638147387633,1.8380614955418317e-21
0.22587268993839835,1.8380614955418317e-21
0.22632899840292037,1.8380614955418317e-21
0.2267853068674424,1.8380614955418317e-21
0.2272416153319644,1.8380614955418317e-21
0.22769792379648643,1.8380614955418317e-21
0.22815423226100845,1.8380614955418317e-21
0.22861054072553044,1.8380614955418317e-21
0.22906684919005246,1.8380614955418317e-21
0.22952315765457448,1.8380614955418317e-21
0.2299794661190965,1.8380614955418317e-21
0.23043577458361852,1.8380614955418317e-21
0.23089208304814055,1.8380614955418317e-21
0.23134839151266257,1.8380614955418317e-21
0.2318046999771846,1.8380614955418317e-21
0.23226100844170658,1.8380614955418317e-21
0.2327173169062286,1.8380614955418317e-21
0.23317362537075062,1.8380614955418317e-21
0.23362993383527264,1.8380614955418317e-21
0.23408624229979466,1.8380614955418317e-21
0.23454255076431668,1.8380614955418317e-21
0.2349988592288387,1.8380614955418317e-21
0.2354551676933607,1.8380614955418317e-21
0.23591147615788272,1.8380614955418317e-21
0.23636778462240474,1.8380614955418317e-21
0.23682409308692676,1.8380614955418317e-21
0.23728040155144878,1.8380614955418317e-21
0.2377367100159708,1.8380614955418317e-21
0.23819301848049282,1.8380614955418317e-21
0.23864932694501484,1.8380614955418317e-21
0.23910563540953683,1.8380614955418317e-21
0.23956194387405885,1.8380614955418317e-21
0.24001825233858087,1.8380614955418317e-21
0.2404745608031029,1.8380614955418317e-21
0.24093086926762491,1.8380614955418317e-21
0.24138717773214693,1.8380614955418317e-21
0.24184348619666896,1.8380614955418317e-21
0.24229979466119095,1.8380614955418317e-21
0.24275610312571297,1.8380614955418317e-21
0.243212411590235,1.8380614955418317e-21
0.243668720054757,1.8380614955418317e-21
0.24412502851927903,1.8380614955418317e-21
0.24458133698380105,1.8380614955418317e-21
0.24503764544832307,1.8380614955418317e-21
0.2454939539128451,1.8380614955418317e-21
0.24595026237736708,1.8380614955418317e-21
0.2464065708418891,1.8380614955418317e-21
0.24686287930641113,1.8380614955418317e-21
0.24731918777093315,1.8380614955418317e-21
0.24777549623545517,1.8380614955418317e-21
0.2482318046999772,1.8380614955418317e-21
0.2486881131644992,1.8380614955418317e-21
0.2491444216290212,1.8380614955418317e-21
0.24960073009354322,1.8380614955418317e-21
0.25005703855806527,1.8380614955418317e-21
0.25051334702258726,1.8380614955418317e-21
0.25096965548710926,1.8380614955418317e-21
0.2514259639516313,1.8380614955418317e-21
0.2518822724161533,1.8380614955418317e-21
0.25233858088067534,1.8380614955418317e-21
0.25279488934519734,1.8380614955418317e-21
0.2532511978097194,1.8380614955418317e-21
0.2537075062742414,1.8380614955418317e-21
0.2541638147387634,1.8380614955418317e-21
0.2546201232032854,1.8380614955418317e-21
0.2550764316678074,1.8380614955418317e-21
0.25553274013232946,1.8380614955418317e-21
0.25598904859685145,1.8380614955418317e-21
0.2564453570613735,1.8380614955418317e-21
0.2569016655258955,1.8380614955418317e-21
0.25735797399041754,1.8380614955418317e-21
0.25781428245493954,1.8380614955418317e-21
0.25827059091946153,-9.292398505466092e-07
0.2587268993839836,-1.8692461358533607e-06
0.25918320784850557,-2.817550710934547e-06
0.2596395163130276,-3.7716108157622547e-06
0.2600958247775496,-4.728825984038523e-06
0.26055213324207166,-5.708597342590284e-06
0.26100844170659365,-6.688671935699775e-06
0.26146475017111565,-7.629511973135188e-06
0.2619210586356377,-8.530542945979308e-06
0.2623773671001597,-9.391404291996125e-06
0.26283367556468173,-1.0211940226407212e-05
0.2632899840292037,-1.099218886141503e-05
0.2637462924937258,-1.1732369816882223e-05
0.26420260095824777,-1.2432870540140131e-05
0.26465890942276976,-1.3088788120343164e-05
0.2651152178872918,-1.3700824716566463e-05
0.2655715263518138,-1.4269846196377216e-05
0.26602783481633585,-1.4796865214435403e-05
0.26648414328085784,-1.528302390036435e-05
0.2669404517453799,-1.572957639152827e-05
0.2673967602099019,-1.613787143812276e-05
0.26785306867442393,-1.6509335296366932e-05
0.2683093771389459,-1.684545511089046e-05
0.2687656856034679,-1.7147762969985978e-05
0.26922199406798997,2.9044171729693778e-05
0.26967830253251196,2.9343108040787807e-05
0.270134610997034,2.9547729196796424e-05
0.270590919461556,2.9652733301179117e-05
0.27104722792607805,2.9653683632981637e-05
0.27150353639060004,3.064913744455217e-05
0.27195984485512203,3.055490514595335e-05
0.2724161533196441,2.8505303101885363e-05
0.2728724617841661,2.6447102333729164e-05
0.2733287702486881,2.4389660056077835e-05
0.2737850787132101,2.2344273301673408e-05
0.27424138717773217,2.031643767227075e-05
0.27469769564225416,1.8312800217767582e-05
0.27515400410677615,1.6328788607303283e-05
0.2756103125712982,1.4099631454559541e-05
0.2760666210358202,1.1905582255572833e-05
0.27652292950034224,9.754826434945514e-06
0.27697923796486423,7.654703347317242e-06
0.2774355464293863,5.611686740855139e-06
0.2778918548939083,3.631377002604136e-06
0.27834816335843027,1.71850477413234e-06
0.2788044718229523,-1.2305464338367166e-07
0.2792607802874743,-1.8902568294156386e-06
0.27971708875199636,-3.580854600816237e-06
0.28017339721651835,-5.193356173052129e-06
0.2806297056810404,-6.726976209942252e-06
0.2810860141455624,-7.252341069388853e-06
0.28154232261008444,-7.688382272569978e-06
0.28199863107460643,-8.038554813383212e-06
0.2824549395391284,-8.306851629623997e-06
0.2829112480036505,-8.497720247288409e-06
0.28336755646817247,-8.593937194798706e-06
0.2838238649326945,-8.62019869030759e-06
0.2842801733972165,-8.618688768154549e-06
0.28473648186173856,-8.709895903718361e-06
0.28519279032626055,-8.631310301629217e-06
0.28564909879078254,-8.471633455590574e-06
0.2861054072553046,-7.704058694177068e-06
0.2865617157198266,-6.963877738709875e-06
0.28701802418434863,-6.263377015451968e-06
0.2874743326488706,-5.607459435248935e-06
0.28793064111339267,-4.995422839025636e-06
0.28838694957791466,-4.426401359214884e-06
0.28884325804243666,-3.899382341156697e-06
0.2892995665069587,-3.4132236552277525e-06
0.2897558749714807,-2.966671164063828e-06
0.29021218343600275,-2.5583761174693397e-06
0.29066849190052474,-2.186912259225171e-06
0.2911248003650468,-1.850792444701642e-06
0.2915811088295688,-1.5484845856061247e-06
0.29203741729409083,-1.2784267579553251e-06
0.2924937257586128,-1.0390413310423282e-06
0.2929500342231348,-8.287479983291955e-07
0.29340634268765686,-6.459756153858202e-07
0.29386265115217886,-4.891727747603334e-07
0.2943189596167009,-3.568170725562165e-07
0.2947752680812229,-2.4742304607091313e-07
0.29523157654574494,-1.5954878570685096e-07
0.29568788501026694,-9.180124711515627e-08
0.29614419347478893,-4.284031082910898e-08
0.296600501939311,-1.372413671122042e-08
0.29705681040383297,-2.5347747188532043e-10
0.297513118868355,9.410006648403242e-22
0.297969427332877,9.410006648403242e-22
0.29842573579739906,9.410006648403242e-22
0.29888204426192105,9.410006648403242e-22
0.29933835272644305,9.410006648403242e-22
0.2997946611909651,9.410006648403242e-22
0.3002509696554871,9.410006648403242e-22
0.30070727812000914,9.410006648403242e-22
0.30116358658453113,9.410006648403242e-22
0.3016198950490532,9.410006648403242e-22
0.30207620351357517,9.410006648403242e-22
0.30253251197809716,9.410006648403242e-22
0.3029888204426192,9.410006648403242e-22
0.3034451289071412,9.410006648403242e-22
0.30390143737166325,9.410006648403242e-22
0.30435774583618525,9.410006648403242e-22
0.3048140543007073,9.410006648403242e-22
0.3052703627652293,9.410006648403242e-22
0.30572667122975133,9.410006648403242e-22
0.3061829796942733,9.410006648403242e-22
0.3066392881587953,9.410006648403242e-22
0.30709559662331737,9.410006648403242e-22
0.30755190508783936,9.410006648403242e-22
0.3080082135523614,9.410006648403242e-22
0.3084645220168834,9.410006648403242e-22
0.30892083048140545,9.410006648403242e-22
0.30937713894592744,9.410006648403242e-22
0.30983344741044944,9.410006648403242e-22
0.3102897558749715,9.410006648403242e-22
0.3107460643394935,9.410006648403242e-22
0.3112023728040155,9.410006648403242e-22
0.3116586812685375,9.410006648403242e-22
0.31211498973305957,9.410006648403242e-22
0.31257129819758156,9.410006648403242e-22
0.31302760666210355,9.410006648403242e-22
0.3134839151266256,9.410006648403242e-22
0.3139402235911476,9.410006648403242e-22
0.31439653205566964,9.410006648403242e-22
0.31485284052019163,9.410006648403242e-22
0.3153091489847137,9.410006648403242e-22
0.3157654574492357,9.410006648403242e-22
0.31622176591375767,9.410006648403242e-22
0.3166780743782797,9.410006648403242e-22
0.3171343828428017,9.410006648403242e-22
0.31759069130732376,9.410006648403242e-22
0.31804699977184575,9.410006648403242e-22
0.3185033082363678,9.410006648403242e-22
0.3189596167008898,9.410006648403242e-22
0.31941592516541184,9.410006648403242e-22
0.31987223362993383,9.410006648403242e-22
0.3203285420944558,9.410006648403242e-22
0.3207848505589779,9.410006648403242e-22
0.32124115902349987,9.410006648403242e-22
0.3216974674880219,9.410006648403242e-22
0.3221537759525439,9.410006648403242e-22
0.32261008441706596,9.410006648403242e-22
0.32306639288158795,9.410006648403242e-22
0.32352270134610994,9.410006648403242e-22
0.323979009810632,9.410006648403242e-22
0.324435318275154,9.410006648403242e-22
0.32489162673967603,9.410006648403242e-22
0.325347935204198,9.410006648403242e-22
0.3258042436687201,9.410006648403242e-22
0.32626055213324207,9.410006648403242e-22
0.32671686059776406,9.410006648403242e-22
0.3271731690622861,9.410006648403242e-22
0.3276294775268081,9.410006648403242e-22
0.32808578599133015,9.410006648403242e-22
0.32854209445585214,9.410006648403242e-22
0.3289984029203742,9.410006648403242e-22
0.3294547113848962,9.410006648403242e-22
0.3299110198494182,9.410006648403242e-22
0.3303673283139402,9.410006648403242e-22
0.3308236367784622,9.410006648403242e-22
0.33127994524298426,-4.921662473288817e-09
0.33173625370750626,-2.5065869851822514e-08
0.3321925621720283,-5.972097784454289e-08
0.3326488706365503,-1.0819112312487092e-07
0.33310517910107235,-1.6979244015404572e-07
0.33356148756559434,-2.43849220938032e-07
0.33401779603011633,-3.296901419882914e-07
0.3344741044946384,-4.266446756651945e-07
0.3349304129591604,-5.340397938447271e-07
0.3353867214236824,-6.511970607115381e-07
0.3358430298882044,-7.774301987217948e-07
0.33629933835272646,-9.120431976995749e-07
0.33675564681724846,-1.054329021950288e-06
0.33721195528177045,-1.203568954524741e-06
0.3376682637462925,-1.359032601683268e-06
0.3381245722108145,-1.5199785645239748e-06
0.33858088067533654,-1.6856557689770352e-06
0.33903718913985853,-1.855305430237764e-06
0.3394934976043806,-2.0281636135038554e-06
0.33994980606890257,-2.203464339859896e-06
